ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
A_23_P69810	0.224767	2.87E-02	2.64	-3.858059	1.87	GPAT3	glycerol-3-phosphate acyltransferase 3
A_23_P334608	0.224807	2.88E-02	2.64	-3.858528	1.44	GUSB	glucuronidase beta
A_23_P252962	0.224807	2.88E-02	2.64	-3.858612	1.5	ITSN1	intersectin 1
A_32_P95823	0.22511	2.88E-02	-2.64	-3.860275	-1.57	UBXN4	UBX domain protein 4
A_23_P91430	0.22511	2.88E-02	2.64	-3.860317	1.52	PXMP4	peroxisomal membrane protein 4
A_23_P105747	0.225251	2.88E-02	2.64	-3.861225	1.69	APPL2	"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2"
A_23_P165346	0.225251	2.88E-02	2.64	-3.86131	1.26	FARSB	phenylalanyl-tRNA synthetase beta subunit
A_32_P359110	0.225254	2.88E-02	2.64	-3.861512	9.50E-01	KLHL17	kelch like family member 17
A_24_P300483	0.225321	2.89E-02	-2.64	-3.861993	-1.11	C7orf25	chromosome 7 open reading frame 25
A_23_P154349	0.225331	2.89E-02	2.64	-3.862223	1.01	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
A_23_P348524	0.225642	2.89E-02	2.64	-3.863808	1.85	LKAAEAR1	LKAAEAR motif containing 1
A_24_P592060	0.225642	2.89E-02	2.64	-3.86398	1.21		
A_23_P97947	0.225642	2.89E-02	2.64	-3.86438	1	PRLHR	prolactin releasing hormone receptor
A_23_P76015	0.225642	2.89E-02	2.64	-3.864409	1.08	ARHGEF17	Rho guanine nucleotide exchange factor 17
A_24_P306425	0.225642	2.89E-02	-2.64	-3.864659	-9.89E-01	CLIP1	CAP-Gly domain containing linker protein 1
A_23_P256059	0.225642	2.89E-02	2.64	-3.864765	1.03	RPL23AP87	ribosomal protein L23a pseudogene 87
A_32_P542874	0.225642	2.89E-02	2.64	-3.864898	1.35		
A_24_P298946	0.225698	2.90E-02	-2.64	-3.865429	-1.14		
A_23_P216071	0.225698	2.90E-02	-2.64	-3.865515	-1.3		
A_23_P26922	0.225749	2.90E-02	2.64	-3.866022	1.12	HDAC5	histone deacetylase 5
A_23_P321846	0.225749	2.90E-02	2.64	-3.866115	1.46	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
A_23_P143748	0.225784	2.90E-02	2.63	-3.866479	1.17	TTLL12	tubulin tyrosine ligase like 12
A_23_P397468	0.225784	2.90E-02	-2.63	-3.86664	-9.77E-01	OR10J1	olfactory receptor family 10 subfamily J member 1
A_24_P100351	0.225834	2.90E-02	2.63	-3.867047	9.12E-01	GNL3L	G protein nucleolar 3 like
A_23_P205623	0.225837	2.90E-02	-2.63	-3.867246	-1.57	DDHD1	DDHD domain containing 1
A_23_P105923	0.225884	2.90E-02	2.63	-3.867638	1.51	DIO3	"deiodinase, iodothyronine, type III"
A_23_P49448	0.226002	2.90E-02	2.63	-3.868343	3.08	FA2H	fatty acid 2-hydroxylase
A_23_P36266	0.226064	2.91E-02	-2.63	-3.868965	-1.14	PDHX	pyruvate dehydrogenase complex component X
A_32_P118258	0.226064	2.91E-02	2.63	-3.869165	9.43E-01	RPL21	ribosomal protein L21
A_23_P421323	0.226064	2.91E-02	-2.63	-3.869173	-1.45		
A_23_P65674	0.22607	2.91E-02	-2.63	-3.869386	-1.32	TMOD3	tropomodulin 3
A_23_P65532	0.226115	2.91E-02	2.63	-3.869768	1.38	PELI2	pellino E3 ubiquitin protein ligase family member 2
A_24_P367749	0.226159	2.91E-02	2.63	-3.870298	1.68	C15orf38-AP3S2	C15orf38-AP3S2 readthrough
A_32_P24080	0.226159	2.91E-02	2.63	-3.870336	2.04		
A_23_P46813	0.226448	2.91E-02	-2.63	-3.87178	-1.46	CPEB3	cytoplasmic polyadenylation element binding protein 3
A_23_P139376	0.2265	2.92E-02	2.63	-3.872314	9.44E-01	RPS3	ribosomal protein S3
A_23_P113317	0.2265	2.92E-02	2.63	-3.872379	1.23	P4HTM	"prolyl 4-hydroxylase, transmembrane"
A_23_P19389	0.226538	2.92E-02	-2.63	-3.87278	-9.90E-01	HMGN4	high mobility group nucleosomal binding domain 4
A_24_P253818	0.226538	2.92E-02	-2.63	-3.873083	-1.5	FLOT2	flotillin 2
A_24_P350124	0.226538	2.92E-02	-2.63	-3.873104	-1.06	RNF213	ring finger protein 213
A_32_P137604	0.226668	2.92E-02	-2.63	-3.873857	-2.24	ANKRD33B	ankyrin repeat domain 33B
A_32_P29632	0.226694	2.92E-02	2.63	-3.874335	1.13	CXADR	coxsackie virus and adenovirus receptor
A_23_P101943	0.226694	2.92E-02	2.63	-3.874343	1.1	ARL5A	ADP ribosylation factor like GTPase 5A
A_32_P161554	0.226729	2.92E-02	2.63	-3.874683	1.3		
A_23_P349566	0.226749	2.92E-02	2.63	-3.874956	2.23	CCDC85A	coiled-coil domain containing 85A
A_32_P222383	0.226961	2.93E-02	2.63	-3.876063	1.4	HMGN2	high mobility group nucleosomal binding domain 2
A_24_P937256	0.2271	2.93E-02	-2.63	-3.876854	-1.27	RELA	"RELA proto-oncogene, NF-kB subunit"
A_23_P131566	0.227227	2.93E-02	-2.63	-3.877665	-1.57	RNF144A	ring finger protein 144A
A_24_P151582	0.227227	2.93E-02	2.63	-3.877776	1.63	TEF	"TEF, PAR bZIP transcription factor"
A_23_P128166	0.227295	2.93E-02	-2.63	-3.878257	-9.86E-01	RAB21	"RAB21, member RAS oncogene family"
A_23_P148057	0.227301	2.93E-02	-2.63	-3.878489	-1.69	ZDHHC9	zinc finger DHHC-type containing 9
A_23_P14716	0.227301	2.93E-02	-2.63	-3.878658	-1.03	ADPGK	ADP dependent glucokinase
A_32_P176344	0.227336	2.94E-02	2.63	-3.878996	1.33		
A_32_P178499	0.227384	2.94E-02	2.63	-3.879488	1.04	C16orf86	chromosome 16 open reading frame 86
A_24_P121846	0.227384	2.94E-02	2.63	-3.879575	1.48	ZNF132	zinc finger protein 132
A_23_P118660	0.227435	2.94E-02	-2.63	-3.87998	-9.67E-01	DDX52	DEAD-box helicase 52
A_23_P429959	0.227487	2.94E-02	2.63	-3.88051	1.24	PRX	periaxin
A_23_P17103	0.227487	2.94E-02	-2.63	-3.88058	-1.83	TSGA10	testis specific 10
A_23_P319970	0.227608	2.94E-02	2.63	-3.881289	1.53		
A_24_P929957	0.227629	2.94E-02	-2.63	-3.881569	-1.17		
A_24_P124973	0.227672	2.94E-02	-2.63	-3.88194	-1.05	NSMCE3	"NSE3 homolog, SMC5-SMC6 complex component"
A_32_P220826	0.22781	2.95E-02	-2.62	-3.88272	-1.34		
A_24_P114339	0.227928	2.95E-02	2.62	-3.883416	9.76E-01	RMND5A	required for meiotic nuclear division 5 homolog A
A_23_P27846	0.228081	2.95E-02	2.62	-3.884264	1.14	PLIN4	perilipin 4
A_32_P32179	0.228112	2.95E-02	2.62	-3.884746	9.98E-01	SOGA1	"suppressor of glucose, autophagy associated 1"
A_24_P145103	0.228112	2.95E-02	2.62	-3.884768	1.29		
A_32_P76811	0.228228	2.95E-02	2.62	-3.885457	9.81E-01	HLA-F-AS1	HLA-F antisense RNA 1
A_32_P179859	0.228397	2.96E-02	2.62	-3.886624	1.43	LOC728705	uncharacterized LOC728705
A_24_P367109	0.228397	2.96E-02	-2.62	-3.886662	-1.01		
A_32_P154941	0.228397	2.96E-02	-2.62	-3.886742	-1.21	SLC24A2	solute carrier family 24 member 2
A_24_P181120	0.228427	2.96E-02	2.62	-3.887056	1.07	PFDN5	prefoldin subunit 5
A_32_P57013	0.228497	2.96E-02	2.62	-3.887545	1.95		
A_24_P604649	0.228544	2.96E-02	-2.62	-3.88803	-1.37	PGK1	phosphoglycerate kinase 1
A_24_P349596	0.228544	2.96E-02	2.62	-3.888118	1.03		
A_24_P252310	0.228615	2.96E-02	2.62	-3.888608	1.91	FAM131B	family with sequence similarity 131 member B
A_24_P247749	0.228776	2.97E-02	-2.62	-3.889489	-1.3	RAB21	"RAB21, member RAS oncogene family"
A_23_P157527	0.228784	2.97E-02	-2.62	-3.889706	-1.47	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1
A_23_P112921	0.228795	2.97E-02	-2.62	-3.889939	-1.31	STARD5	StAR related lipid transfer domain containing 5
A_23_P109333	0.229125	2.97E-02	2.62	-3.891545	9.34E-01	C21orf33	chromosome 21 open reading frame 33
A_23_P152678	0.229294	2.98E-02	2.62	-3.892456	1.14	B9D1	B9 domain containing 1
A_24_P238996	0.229383	2.98E-02	2.62	-3.893142	1.12		
A_24_P938465	0.229383	2.98E-02	2.62	-3.893211	1.11		
A_32_P234996	0.229451	2.98E-02	2.62	-3.893861	1.07		
A_23_P56567	0.229451	2.98E-02	2.62	-3.893992	1	GEMIN6	gem nuclear organelle associated protein 6
A_32_P39991	0.229451	2.98E-02	-2.62	-3.894182	-1.6		
A_23_P207600	0.229451	2.98E-02	-2.62	-3.894319	-1.06	PSMD11	"proteasome 26S subunit, non-ATPase 11"
A_24_P383440	0.229451	2.98E-02	-2.62	-3.894426	-9.64E-01	TMEM41B	transmembrane protein 41B
A_24_P170496	0.229505	2.98E-02	2.62	-3.894842	1.02		
A_32_P35969	0.229782	2.99E-02	-2.62	-3.896278	-1.17	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit
A_23_P83931	0.229782	2.99E-02	-2.62	-3.8964	-1.64	NET1	neuroepithelial cell transforming 1
A_24_P159434	0.22984	2.99E-02	2.62	-3.896881	1.21	CD300A	CD300a molecule
A_24_P392351	0.22984	2.99E-02	2.62	-3.897019	1.06		
A_24_P126282	0.229919	2.99E-02	-2.62	-3.89754	-9.12E-01	BTN3A1	butyrophilin subfamily 3 member A1
A_23_P39445	0.229993	2.99E-02	2.61	-3.898041	1.33	MEX3D	mex-3 RNA binding family member D
A_23_P25674	0.230136	3.00E-02	-2.61	-3.89884	-1.95	CKB	creatine kinase B
A_23_P69188	0.230163	3.00E-02	-2.61	-3.89914	-1.18	DPH3	diphthamide biosynthesis 3
A_23_P355364	0.230246	3.00E-02	-2.61	-3.899678	-9.75E-01	LRCH3	leucine rich repeats and calponin homology domain containing 3
A_24_P190424	0.23027	3.00E-02	-2.61	-3.899965	-1.12	RAB8A	"RAB8A, member RAS oncogene family"
A_23_P68007	0.230274	3.00E-02	-2.61	-3.900178	-1.25	ATP1B3	ATPase Na+/K+ transporting subunit beta 3
A_23_P313981	0.230274	3.00E-02	-2.61	-3.900354	-2.9	SERPINB10	serpin family B member 10
A_23_P111593	0.23034	3.00E-02	-2.61	-3.900921	-1.38	CYTH3	cytohesin 3
A_32_P215002	0.23034	3.00E-02	-2.61	-3.901004	-1.84		
A_23_P91250	0.230345	3.00E-02	-2.61	-3.901321	-2.16		
A_23_P215701	0.230345	3.00E-02	2.61	-3.901395	1.32	CASP2	caspase 2
A_24_P566831	0.230579	3.01E-02	-2.61	-3.902575	-1.48		
A_24_P37665	0.23059	3.01E-02	2.61	-3.902808	1.47	SLC26A1	solute carrier family 26 member 1
A_24_P256603	0.230627	3.01E-02	2.61	-3.903151	1.19	LYRM7	LYR motif containing 7
A_24_P336754	0.230736	3.01E-02	-2.61	-3.903799	-1.57	MCL1	BCL2 family apoptosis regulator
A_23_P58036	0.230855	3.01E-02	2.61	-3.904493	1.01	MCCC1	methylcrotonoyl-CoA carboxylase 1
A_23_P143964	0.230891	3.01E-02	2.61	-3.904829	1.92	SH3BP5	SH3 domain binding protein 5
A_23_P124132	0.23095	3.01E-02	2.61	-3.905278	9.91E-01	OGFOD3	2-oxoglutarate and iron dependent oxygenase domain containing 3
A_23_P321913	0.23095	3.02E-02	2.61	-3.90545	9.89E-01	DEF6	"DEF6, guanine nucleotide exchange factor"
A_23_P93282	0.231092	3.02E-02	2.61	-3.906239	1.04	HIST1H3J	"histone cluster 1, H3j"
A_24_P15797	0.23114	3.02E-02	2.61	-3.906625	1		
A_24_P29595	0.23121	3.02E-02	-2.61	-3.907109	-1.46	STXBP5	syntaxin binding protein 5
A_32_P54242	0.231246	3.02E-02	2.61	-3.907446	1.15	LCORL	ligand dependent nuclear receptor corepressor like
A_24_P292964	0.231356	3.02E-02	2.61	-3.908099	1.04	CDK5RAP3	CDK5 regulatory subunit associated protein 3
A_23_P80409	0.231404	3.02E-02	-2.61	-3.908484	-1.18	WDR48	WD repeat domain 48
A_23_P502488	0.231501	3.03E-02	2.61	-3.909258	1.08	ATG4C	autophagy related 4C cysteine peptidase
A_24_P380679	0.231501	3.03E-02	-2.61	-3.909267	-1.02	LSMEM1	leucine rich single-pass membrane protein 1
A_23_P92860	0.231523	3.03E-02	-2.61	-3.909711	-1.25	CCNO	cyclin O
A_23_P250274	0.231523	3.03E-02	2.61	-3.909904	1.23	LRRC8A	leucine rich repeat containing 8 family member A
A_23_P320883	0.231523	3.03E-02	-2.61	-3.909908	-1.08	CDC42SE1	CDC42 small effector 1
A_23_P339480	0.231565	3.03E-02	2.61	-3.910272	1	HAT1	histone acetyltransferase 1
A_32_P101570	0.231574	3.03E-02	2.61	-3.910495	1.23	TPTE2P5	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 5
A_24_P381945	0.231615	3.03E-02	2.61	-3.910851	9.15E-01	HMOX2	heme oxygenase 2
A_23_P40975	0.231698	3.03E-02	-2.61	-3.911387	-9.85E-01	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1
A_24_P132470	0.231699	3.03E-02	2.61	-3.911575	1.01	ESYT2	extended synaptotagmin 2
A_23_P146066	0.231703	3.03E-02	-2.61	-3.911776	-2.1	SPAG1	sperm associated antigen 1
A_23_P59960	0.231951	3.04E-02	-2.6	-3.913198	-1.72	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1
A_23_P348298	0.231951	3.04E-02	2.6	-3.913255	1.14	SAC3D1	SAC3 domain containing 1
A_24_P190168	0.231951	3.04E-02	2.6	-3.913379	1.52	TMEM97	transmembrane protein 97
A_32_P222521	0.231979	3.04E-02	2.6	-3.913681	1.1	RNF14	ring finger protein 14
A_32_P168388	0.23206	3.04E-02	2.6	-3.914208	1.27	TTF2	transcription termination factor 2
A_23_P80739	0.232087	3.04E-02	2.6	-3.914505	1.23	PLCD1	phospholipase C delta 1
A_24_P915675	0.232457	3.05E-02	-2.6	-3.916253	-1.22		
A_24_P214625	0.232716	3.05E-02	2.6	-3.917535	1.1	PPA2	pyrophosphatase (inorganic) 2
A_24_P554408	0.232756	3.05E-02	2.6	-3.917886	1.26		
A_32_P71744	0.232932	3.06E-02	2.6	-3.918966	1.1		
A_23_P202458	0.232932	3.06E-02	-2.6	-3.918996	-1.13	ZNF22	zinc finger protein 22
A_32_P203232	0.232943	3.06E-02	-2.6	-3.919399	-1.28		
A_32_P142334	0.232943	3.06E-02	2.6	-3.919419	1.45		
A_23_P103131	0.232943	3.06E-02	2.6	-3.919612	9.22E-01	MIEF1	mitochondrial elongation factor 1
A_32_P121674	0.232943	3.06E-02	2.6	-3.919775	1.37		
A_24_P50707	0.232954	3.06E-02	2.6	-3.920004	1.05		
A_24_P56467	0.23296	3.06E-02	2.6	-3.920467	9.06E-01	GMPR2	guanosine monophosphate reductase 2
A_24_P141688	0.23296	3.06E-02	2.6	-3.92054	1.16	PCBP2	poly(rC) binding protein 2
A_24_P598406	0.23296	3.06E-02	-2.6	-3.920648	-1.07	RNF216P1	ring finger protein 216 pseudogene 1
A_23_P354609	0.23296	3.06E-02	2.6	-3.920759	1.23	GATSL2	GATS protein like 2
A_24_P146211	0.233136	3.07E-02	-2.6	-3.921684	-1.27	HIST1H2BD	"histone cluster 1, H2bd"
A_23_P368711	0.233227	3.07E-02	-2.6	-3.922321	-1.15	LILRB3	leukocyte immunoglobulin like receptor B3
A_32_P136982	0.233227	3.07E-02	-2.6	-3.922433	-9.68E-01		
A_23_P17739	0.233292	3.07E-02	2.6	-3.922891	1.3	ZNF74	zinc finger protein 74
A_23_P6914	0.233438	3.07E-02	2.6	-3.923733	9.07E-01	OSBPL11	oxysterol binding protein like 11
A_23_P123071	0.233438	3.07E-02	-2.6	-3.923872	-2.23	CAV2	caveolin 2
A_32_P175715	0.233478	3.07E-02	2.6	-3.924228	1.78	MEIG1	meiosis/spermiogenesis associated 1
A_24_P920880	0.233478	3.07E-02	2.6	-3.924405	1.07	ZSCAN18	zinc finger and SCAN domain containing 18
A_24_P810084	0.233516	3.08E-02	2.6	-3.924747	9.34E-01		
A_32_P200279	0.233595	3.08E-02	-2.6	-3.925261	-1.18		
A_23_P124024	0.233595	3.08E-02	-2.6	-3.925475	-1.15	MED10	mediator complex subunit 10
A_32_P211188	0.233595	3.08E-02	2.6	-3.925628	1.09	PPARGC1B	PPARG coactivator 1 beta
A_23_P59294	0.233603	3.08E-02	2.6	-3.925842	1.31	RREB1	ras responsive element binding protein 1
A_23_P116387	0.233679	3.08E-02	2.6	-3.926345	1.04	INCENP	inner centromere protein
A_23_P309361	0.233741	3.08E-02	2.6	-3.926872	1.23	HENMT1	HEN1 methyltransferase homolog 1
A_32_P228277	0.233741	3.08E-02	-2.6	-3.927035	-1.55		
A_23_P166491	0.233741	3.08E-02	2.6	-3.927149	1.51	SGSM3	small G protein signaling modulator 3
A_23_P400580	0.23375	3.08E-02	-2.6	-3.92737	-1.14	FNIP2	folliculin interacting protein 2
A_24_P923684	0.23378	3.08E-02	2.6	-3.927679	1.36	SIRT3	sirtuin 3
A_24_P169544	0.233903	3.09E-02	2.6	-3.92838	1.03	ZNF17	zinc finger protein 17
A_32_P202488	0.233953	3.09E-02	2.59	-3.92877	9.38E-01	RPL21	ribosomal protein L21
A_23_P335039	0.234001	3.09E-02	2.59	-3.929252	1.29	ZNF721	zinc finger protein 721
A_32_P113436	0.234001	3.09E-02	2.59	-3.929336	1	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1-like 2
A_24_P247978	0.23402	3.09E-02	2.59	-3.929597	9.27E-01	ZNF589	zinc finger protein 589
A_24_P323598	0.234025	3.09E-02	2.59	-3.9298	1.88	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2
A_23_P204511	0.234121	3.09E-02	2.59	-3.930386	1.31	SLC48A1	solute carrier family 48 member 1
A_23_P374294	0.234131	3.09E-02	2.59	-3.930609	9.65E-01	CCDC7	coiled-coil domain containing 7
A_23_P124417	0.234242	3.10E-02	2.59	-3.931329	1.6	BUB1	BUB1 mitotic checkpoint serine/threonine kinase
A_23_P165078	0.234242	3.10E-02	2.59	-3.931436	9.68E-01	ABHD17A	abhydrolase domain containing 17A
A_24_P8350	0.234353	3.10E-02	2.59	-3.932085	1.01	PCNT	pericentrin
A_23_P404108	0.234384	3.10E-02	-2.59	-3.9324	-1.01	CCSER2	coiled-coil serine rich protein 2
A_32_P164630	0.234609	3.10E-02	2.59	-3.933523	9.01E-01	RPS10	ribosomal protein S10
A_32_P76137	0.234653	3.10E-02	-2.59	-3.933889	-1.4		
A_24_P238427	0.234845	3.11E-02	2.59	-3.934874	1.01		
A_23_P133694	0.234938	3.11E-02	2.59	-3.935444	1.23	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)
A_23_P101551	0.234964	3.11E-02	2.59	-3.935734	9.71E-01	BCAT2	branched chain amino acid transaminase 2
A_32_P148507	0.235018	3.11E-02	2.59	-3.936249	1.7		
A_23_P78244	0.235018	3.11E-02	-2.59	-3.936323	-1.43	LOC100287525	uncharacterized LOC100287525
A_23_P154155	0.235091	3.11E-02	-2.59	-3.936812	-9.89E-01	MFSD9	major facilitator superfamily domain containing 9
A_32_P136295	0.23512	3.11E-02	2.59	-3.937253	1.03	GNG7	G protein subunit gamma 7
A_24_P42014	0.23512	3.11E-02	2.59	-3.937439	1.06		
A_23_P15654	0.23512	3.12E-02	2.59	-3.937477	1.23	TRAF4	TNF receptor associated factor 4
A_23_P66180	0.235226	3.12E-02	-2.59	-3.93815	-1.16	CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3
A_23_P389919	0.235226	3.12E-02	2.59	-3.938281	1.03	WHSC1	Wolf-Hirschhorn syndrome candidate 1
A_24_P113824	0.235409	3.12E-02	-2.59	-3.939261	-1.06	TMEM50A	transmembrane protein 50A
A_24_P190804	0.235409	3.12E-02	2.59	-3.939406	1.48	AP1S2	adaptor related protein complex 1 sigma 2 subunit
A_23_P74928	0.235454	3.12E-02	-2.59	-3.939777	-9.48E-01	MR1	"major histocompatibility complex, class I-related"
A_23_P60210	0.235555	3.13E-02	-2.59	-3.940748	-1.46	RLN1	relaxin 1
A_24_P336718	0.235555	3.13E-02	-2.59	-3.940791	-1.88	RABIF	RAB interacting factor
A_23_P201295	0.235555	3.13E-02	-2.59	-3.940827	-1.54	CASZ1	castor zinc finger 1
A_24_P414446	0.235555	3.13E-02	-2.59	-3.940923	-1.17	OTULIN	OTU deubiquitinase with linear linkage specificity
A_24_P271363	0.235576	3.13E-02	-2.59	-3.94124	-9.84E-01	CDS2	CDP-diacylglycerol synthase 2
A_23_P363365	0.235576	3.13E-02	2.59	-3.941412	9.70E-01	RXFP3	relaxin/insulin like family peptide receptor 3
A_23_P44177	0.235576	3.13E-02	-2.59	-3.941553	-1.59	C3orf38	chromosome 3 open reading frame 38
A_32_P79707	0.235611	3.13E-02	-2.59	-3.941877	-1.5		
A_24_P409760	0.235762	3.13E-02	-2.59	-3.942795	-1.97		
A_32_P459533	0.235762	3.13E-02	2.59	-3.942897	1.22	FCHO1	FCH domain only 1
A_32_P137920	0.235762	3.13E-02	-2.59	-3.943051	-1.08	RSPH4A	radial spoke head 4 homolog A
A_23_P206718	0.236121	3.14E-02	-2.58	-3.944726	-1.63		
A_23_P219176	0.236236	3.14E-02	2.58	-3.945387	1.06	RXRA	retinoid X receptor alpha
A_32_P25419	0.23634	3.14E-02	2.58	-3.945998	3.52		
A_24_P698759	0.236409	3.14E-02	2.58	-3.946465	8.97E-01		
A_32_P117464	0.236436	3.14E-02	-2.58	-3.9468	-1.27	MB21D2	Mab-21 domain containing 2
A_24_P879428	0.236436	3.15E-02	2.58	-3.946938	1.3		
A_23_P96853	0.236513	3.15E-02	2.58	-3.94744	1.13	FAF1	Fas associated factor 1
A_32_P24489	0.236799	3.15E-02	2.58	-3.948807	9.39E-01	SNHG21	small nucleolar RNA host gene 21
A_32_P73039	0.236843	3.15E-02	2.58	-3.949187	2.08		
A_23_P69293	0.236843	3.15E-02	2.58	-3.949353	1.88	CHDH	choline dehydrogenase
A_23_P64661	0.237123	3.16E-02	2.58	-3.950693	9.67E-01	ARHGAP9	Rho GTPase activating protein 9
A_32_P201292	0.237203	3.16E-02	2.58	-3.951203	1.78		
A_23_P136478	0.237542	3.16E-02	-2.58	-3.952789	-1.1	IRF2	interferon regulatory factor 2
A_23_P87401	0.237611	3.17E-02	2.58	-3.953354	9.93E-01	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5
A_23_P44956	0.237611	3.17E-02	2.58	-3.953688	1.25	RPL35A	ribosomal protein L35a
A_32_P472875	0.237611	3.17E-02	-2.58	-3.953697	-1.12		
A_23_P8400	0.237611	3.17E-02	2.58	-3.953966	1.14	CDK5	cyclin dependent kinase 5
A_32_P185029	0.237611	3.17E-02	2.58	-3.953973	1.45	MRPL30	mitochondrial ribosomal protein L30
A_32_P199321	0.23767	3.17E-02	2.58	-3.954395	9.19E-01		
A_23_P202769	0.237738	3.17E-02	2.58	-3.954856	1.12	DNAJC4	DnaJ heat shock protein family (Hsp40) member C4
A_24_P12401	0.23796	3.17E-02	-2.58	-3.956012	-1.53	VEGFA	vascular endothelial growth factor A
A_23_P88069	0.23796	3.17E-02	-2.58	-3.95621	-1.53	LHFP	lipoma HMGIC fusion partner
A_32_P137487	0.23796	3.18E-02	2.58	-3.956313	1.83		
A_23_P129312	0.237978	3.18E-02	-2.58	-3.956708	-1.41	PPP1R14D	protein phosphatase 1 regulatory inhibitor subunit 14D
A_24_P12281	0.237978	3.18E-02	-2.58	-3.956749	-1.07	AP4S1	adaptor related protein complex 4 sigma 1 subunit
A_32_P38136	0.238108	3.18E-02	2.58	-3.957463	1.18	PABPC1	poly(A) binding protein cytoplasmic 1
A_23_P156310	0.238108	3.18E-02	2.58	-3.957773	1.08	SKP2	"S-phase kinase-associated protein 2, E3 ubiquitin protein ligase"
A_24_P194962	0.238108	3.18E-02	2.58	-3.957887	9.51E-01		
A_24_P345290	0.238108	3.18E-02	-2.58	-3.958003	-3.69	AK4	adenylate kinase 4
A_23_P211543	0.238141	3.18E-02	-2.58	-3.958362	-1.57	MCHR1	melanin concentrating hormone receptor 1
A_32_P218992	0.238141	3.18E-02	2.58	-3.958499	1.01		
A_23_P14975	0.23825	3.18E-02	2.58	-3.959125	1.04	ENKD1	enkurin domain containing 1
A_32_P233769	0.238263	3.19E-02	2.58	-3.95936	2.72		
A_24_P254915	0.238309	3.19E-02	2.58	-3.95981	1.3		
A_23_P345460	0.238309	3.19E-02	2.57	-3.959907	1.6		
A_24_P931889	0.238431	3.19E-02	-2.57	-3.96065	-1.64		
A_23_P415510	0.238431	3.19E-02	-2.57	-3.96077	-1.48	LAD1	ladinin 1
A_23_P389676	0.238532	3.19E-02	2.57	-3.961363	1.88	EXOC3	exocyst complex component 3
A_32_P221337	0.238596	3.19E-02	2.57	-3.962058	1.42	GGCX	gamma-glutamyl carboxylase
A_24_P309912	0.238596	3.19E-02	-2.57	-3.962081	-1.35	SLC12A3	solute carrier family 12 member 3
A_24_P478076	0.238596	3.19E-02	-2.57	-3.962168	-1.7		
A_24_P294821	0.238628	3.20E-02	-2.57	-3.962475	-1.43	SYNJ2	synaptojanin 2
A_23_P360340	0.238631	3.20E-02	-2.57	-3.962668	-1.39	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats
A_24_P307075	0.238668	3.20E-02	2.57	-3.962999	9.81E-01		
A_24_P379765	0.238754	3.20E-02	-2.57	-3.963532	-1.25	MOB1A	MOB kinase activator 1A
A_23_P395464	0.238774	3.20E-02	-2.57	-3.963795	-1.76	ZNF582	zinc finger protein 582
A_24_P53406	0.238799	3.20E-02	-2.57	-3.964111	-1.15	ACP7	"acid phosphatase 7, tartrate resistant (putative)"
A_23_P43079	0.238799	3.20E-02	2.57	-3.964253	9.24E-01	INTS8	integrator complex subunit 8
A_23_P25348	0.238833	3.20E-02	2.57	-3.964572	1	ACAD10	acyl-CoA dehydrogenase family member 10
A_32_P235293	0.238987	3.21E-02	2.57	-3.96547	1.35		
A_32_P125251	0.238987	3.21E-02	-2.57	-3.965562	-9.36E-01		
A_23_P409966	0.238995	3.21E-02	2.57	-3.965774	1.31	RAPH1	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
A_24_P154080	0.239117	3.21E-02	-2.57	-3.966453	-1.18	ECE1	endothelin converting enzyme 1
A_24_P933268	0.239203	3.21E-02	-2.57	-3.967212	-9.82E-01		
A_24_P17722	0.239203	3.21E-02	2.57	-3.967262	9.59E-01	TBC1D9B	TBC1 domain family member 9B
A_23_P58466	0.239203	3.21E-02	2.57	-3.967581	9.89E-01	SMN1	"survival of motor neuron 1, telomeric"
A_32_P109522	0.239203	3.21E-02	-2.57	-3.967727	-1.06	ZUFSP	zinc finger with UFM1 specific peptidase domain
A_32_P215556	0.239203	3.21E-02	2.57	-3.967878	1.94	TMEM161B-AS1	TMEM161B antisense RNA 1
A_24_P102315	0.239203	3.21E-02	-2.57	-3.96788	-1.26	KIAA1755	KIAA1755
A_24_P43959	0.239337	3.22E-02	2.57	-3.968743	1.39	FRMD4A	FERM domain containing 4A
A_24_P914088	0.239337	3.22E-02	2.57	-3.969048	1		
